    Time   Pump 2       LT     Flow 
   444.00    4.500    5.970    2.785
   444.10    4.500    5.970    2.785
   444.20    4.500    5.970    2.790
   444.30    4.500    5.970    2.790
   444.40    4.500    5.970    2.790
   444.50    4.500    5.970    2.790
   444.60    4.500    5.970    2.790
   444.70    4.500    5.970    2.790
   444.80    4.500    5.970    2.790
   444.90    4.500    5.970    2.790
   445.00    4.500    5.970    2.790
   445.10    4.500    5.970    2.790
   445.20    4.500    5.970    2.790
   445.30    4.500    5.970    2.790
   445.40    4.500    5.970    2.790
   445.50    4.500    5.970    2.790
   445.60    4.500    5.970    2.790
   445.70    4.500    5.970    2.790
   445.80    4.500    5.970    2.790
   445.90    4.500    5.970    2.790
   446.00    4.500    5.970    2.790
   446.10    4.500    5.970    2.785
   446.20    4.500    5.970    2.785
   446.30    4.500    5.970    2.790
   446.40    4.500    5.970    2.790
   446.50    4.500    5.970    2.795
   446.60    4.500    5.970    2.795
   446.70    4.500    5.970    2.795
   446.80    4.500    5.970    2.795
   446.90    4.500    5.970    2.795
   447.00    4.500    5.970    2.795
   447.10    4.500    5.970    2.790
   447.20    4.500    5.970    2.790
   447.30    4.500    5.970    2.790
   447.40    4.500    5.970    2.790
   447.50    4.500    5.970    2.790
   447.60    4.500    5.970    2.790
   447.70    4.500    5.970    2.790
   447.80    4.500    5.970    2.790
   447.90    4.500    5.970    2.790
   448.00    4.500    5.970    2.785
   448.10    4.500    5.970    2.785
   448.20    4.500    5.970    2.785
   448.30    4.500    5.970    2.785
   448.40    4.500    5.970    2.785
   448.50    4.500    5.970    2.785
   448.60    4.500    5.970    2.785
   448.70    4.500    5.970    2.785
   448.80    4.500    5.970    2.785
   448.90    4.500    5.970    2.785
   449.00    4.500    5.970    2.785
   449.10    4.500    5.970    2.785
   449.20    4.500    5.970    2.785
   449.30    4.500    5.970    2.785
   449.40    4.500    5.970    2.785
   449.50    4.500    5.970    2.780
   449.60    4.500    5.970    2.780
   449.70    4.500    5.970    2.775
   449.80    4.500    5.970    2.775
   449.90    4.500    5.970    2.780
   450.00    4.500    5.970    2.775
   450.10    4.500    5.970    2.775
   450.20    4.500    5.970    2.780
   450.30    4.500    5.970    2.780
   450.40    4.500    5.970    2.780
   450.50    4.500    5.970    2.780
   450.60    4.500    5.970    2.780
   450.70    4.500    5.970    2.780
   450.80    4.500    5.970    2.780
   450.90    4.500    5.970    2.780
   451.00    4.500    5.970    2.780
   451.10    4.500    5.970    2.785
   451.20    4.500    5.970    2.780
   451.30    4.500    5.970    2.780
   451.40    4.500    5.970    2.780
   451.50    4.500    5.970    2.780
   451.60    4.500    5.970    2.780
   451.70    4.500    5.970    2.780
   451.80    4.500    5.970    2.780
   451.90    4.500    5.970    2.785
   452.00    4.500    5.970    2.780
   452.10    4.500    5.970    2.780
   452.20    4.500    5.970    2.780
   452.30    4.500    5.970    2.780
   452.40    4.500    5.970    2.775
   452.50    4.500    5.970    2.780
   452.60    4.500    5.970    2.775
   452.70    4.500    5.970    2.775
   452.80    4.500    5.970    2.775
   452.90    4.500    5.970    2.775
   453.00    4.500    5.970    2.775
   453.10    4.500    5.970    2.775
   453.20    4.500    5.970    2.775
   453.30    4.500    5.970    2.775
   453.40    4.500    5.970    2.780
   453.50    4.500    5.970    2.780
   453.60    4.500    5.970    2.780
   453.70    4.500    5.970    2.780
   453.80    4.500    5.970    2.780
   453.90    4.500    5.970    2.780
   454.00    4.500    5.970    2.780
   454.10    4.500    5.970    2.785
   454.20    4.500    5.970    2.785
   454.30    4.500    5.970    2.785
   454.40    4.500    5.970    2.785
   454.50    4.500    5.970    2.785
   454.60    4.500    5.970    2.785
   454.70    4.500    5.970    2.780
   454.80    4.500    5.970    2.780
   454.90    4.500    5.970    2.785
   455.00    4.500    5.970    2.780
   455.10    4.500    5.970    2.780
   455.20    4.500    5.970    2.780
   455.30    4.500    5.970    2.785
   455.40    4.500    5.970    2.785
   455.50    4.500    5.970    2.785
   455.60    4.500    5.970    2.785
   455.70    4.500    5.970    2.785
   455.80    4.500    5.970    2.785
   455.90    4.500    5.970    2.785
   456.00    4.500    5.970    2.785
   456.10    4.500    5.970    2.785
   456.20    4.500    5.970    2.785
   456.30    4.500    5.970    2.785
   456.40    4.500    5.970    2.785
   456.50    4.500    5.970    2.790
   456.60    4.500    5.970    2.790
   456.70    4.500    5.970    2.790
   456.80    4.500    5.970    2.790
   456.90    4.500    5.970    2.790
   457.00    4.500    5.970    2.785
   457.10    4.500    5.970    2.785
   457.20    4.500    5.970    2.785
   457.30    4.500    5.970    2.785
   457.40    4.500    5.970    2.780
   457.50    4.500    5.970    2.780
   457.60    4.500    5.970    2.780
   457.70    4.500    5.970    2.780
   457.80    4.500    5.970    2.780
   457.90    4.500    5.970    2.780
   458.00    4.500    5.970    2.780
   458.10    4.500    5.970    2.780
   458.20    4.500    5.970    2.780
   458.30    4.500    5.970    2.780
   458.40    4.500    5.970    2.785
   458.50    4.500    5.970    2.785
   458.60    4.500    5.970    2.785
   458.70    4.500    5.970    2.785
   458.80    4.500    5.970    2.785
   458.90    4.500    5.970    2.785
   459.00    4.500    5.970    2.785
   459.10    4.500    5.970    2.785
   459.20    4.500    5.970    2.780
   459.30    4.500    5.970    2.780
   459.40    4.500    5.970    2.780
   459.50    4.500    5.970    2.775
   459.60    4.500    5.970    2.780
   459.70    4.500    5.970    2.780
   459.80    4.500    5.970    2.780
   459.90    4.500    5.970    2.780
   460.00    4.500    5.970    2.775
   460.10    4.500    5.970    2.775
   460.20    4.500    5.970    2.775
   460.30    4.500    5.970    2.775
   460.40    4.500    5.970    2.780
   460.50    4.500    5.970    2.780
   460.60    4.500    5.970    2.780
   460.70    4.500    5.970    2.780
   460.80    4.500    5.970    2.780
   460.90    4.500    5.970    2.780
   461.00    4.500    5.970    2.780
   461.10    4.500    5.970    2.780
   461.20    4.500    5.970    2.775
   461.30    4.500    5.970    2.775
   461.40    4.500    5.970    2.775
   461.50    4.500    5.970    2.780
   461.60    4.500    5.970    2.780
   461.70    4.500    5.970    2.780
   461.80    4.500    5.970    2.780
   461.90    4.500    5.970    2.780
   462.00    4.500    5.970    2.775
   462.10    4.500    5.970    2.775
   462.20    4.500    5.970    2.775
   462.30    4.500    5.970    2.775
   462.40    4.500    5.970    2.775
   462.50    4.500    5.970    2.775
   462.60    4.500    5.970    2.775
   462.70    4.500    5.970    2.775
   462.80    4.500    5.970    2.775
   462.90    4.500    5.970    2.775
   463.00    4.500    5.970    2.775
   463.10    4.500    5.970    2.775
   463.20    4.500    5.970    2.775
   463.30    4.500    5.970    2.775
   463.40    4.500    5.970    2.775
   463.50    4.500    5.970    2.775
   463.60    4.500    5.970    2.775
   463.70    4.500    5.970    2.780
   463.80    4.500    5.970    2.780
   463.90    4.500    5.970    2.780
   464.00    4.500    5.970    2.780
   464.10    4.500    5.970    2.780
   464.20    4.500    5.970    2.780
   464.30    4.500    5.970    2.780
   464.40    4.500    5.970    2.780
   464.50    4.500    5.970    2.780
   464.60    4.500    5.970    2.780
   464.70    4.500    5.970    2.785
   464.80    4.500    5.970    2.785
   464.90    4.500    5.970    2.785
   465.00    4.500    5.970    2.790
   465.10    4.500    5.970    2.785
   465.20    4.500    5.970    2.790
   465.30    4.500    5.970    2.785
   465.40    4.500    5.970    2.785
   465.50    4.500    5.970    2.785
   465.60    4.500    5.970    2.785
   465.70    4.500    5.970    2.785
   465.80    4.500    5.970    2.790
   465.90    4.500    5.970    2.790
   466.00    4.500    5.970    2.790
   466.10    4.500    5.970    2.785
   466.20    4.500    5.970    2.785
   466.30    4.500    5.970    2.785
   466.40    4.500    5.970    2.790
   466.50    4.500    5.970    2.790
   466.60    4.500    5.970    2.790
   466.70    4.500    5.970    2.790
   466.80    4.500    5.970    2.790
   466.90    4.500    5.975    2.795
   467.00    4.500    5.970    2.795
   467.10    4.500    5.970    2.790
   467.20    4.500    5.970    2.795
   467.30    4.500    5.970    2.790
   467.40    4.500    5.970    2.790
   467.50    4.500    5.970    2.795
   467.60    4.500    5.970    2.795
   467.70    4.500    5.970    2.795
   467.80    4.500    5.970    2.795
   467.90    4.500    5.970    2.790
   468.00    4.500    5.970    2.790
   468.10    4.500    5.970    2.790
   468.20    4.500    5.970    2.795
   468.30    4.500    5.970    2.790
   468.40    4.500    5.970    2.790
   468.50    4.500    5.970    2.790
   468.60    4.500    5.975    2.790
   468.70    4.500    5.970    2.790
   468.80    4.500    5.975    2.795
   468.90    4.500    5.970    2.795
   469.00    4.500    5.970    2.795
   469.10    4.500    5.970    2.795
   469.20    4.500    5.975    2.795
   469.30    4.500    5.970    2.795
   469.40    4.500    5.970    2.795
   469.50    4.500    5.970    2.790
   469.60    4.500    5.970    2.790
   469.70    4.500    5.970    2.785
   469.80    4.500    5.975    2.785
   469.90    4.500    5.970    2.785
   470.00    4.500    5.970    2.785
   470.10    4.500    5.970    2.790
   470.20    4.500    5.975    2.790
   470.30    4.500    5.975    2.785
   470.40    4.500    5.970    2.785
   470.50    4.500    5.970    2.785
   470.60    4.500    5.970    2.785
   470.70    4.500    5.970    2.785
   470.80    4.500    5.970    2.785
   470.90    4.500    5.975    2.785
   471.00    4.500    5.970    2.785
   471.10    4.500    5.970    2.785
   471.20    4.500    5.970    2.785
   471.30    4.500    5.975    2.785
   471.40    4.500    5.975    2.785
   471.50    4.500    5.970    2.785
   471.60    4.500    5.970    2.785
   471.70    4.500    5.975    2.785
   471.80    4.500    5.975    2.785
   471.90    4.500    5.975    2.785
   472.00    4.500    5.975    2.785
   472.10    4.500    5.975    2.785
   472.20    4.500    5.975    2.790
   472.30    4.500    5.975    2.785
   472.40    4.500    5.975    2.785
   472.50    4.500    5.975    2.790
   472.60    4.500    5.975    2.785
   472.70    4.500    5.975    2.785
   472.80    4.500    5.975    2.780
   472.90    4.500    5.975    2.780
   473.00    4.500    5.975    2.780
   473.10    4.500    5.975    2.780
   473.20    4.500    5.975    2.780
   473.30    4.500    5.975    2.780
   473.40    4.500    5.975    2.780
   473.50    4.500    5.975    2.780
   473.60    4.500    5.975    2.780
   473.70    4.500    5.975    2.780
   473.80    4.500    5.975    2.780
   473.90    4.500    5.975    2.780
   474.00    4.500    5.975    2.785
   474.10    4.500    5.975    2.785
   474.20    4.500    5.975    2.785
   474.30    4.500    5.975    2.785
   474.40    4.500    5.975    2.785
   474.50    4.500    5.975    2.785
   474.60    4.500    5.975    2.790
   474.70    4.500    5.975    2.790
   474.80    4.500    5.975    2.785
   474.90    4.500    5.975    2.790
   475.00    4.500    5.975    2.790
   475.10    4.500    5.975    2.785
   475.20    4.500    5.975    2.785
   475.30    4.500    5.975    2.785
   475.40    4.500    5.975    2.785
   475.50    4.500    5.975    2.785
   475.60    4.500    5.975    2.785
   475.70    4.500    5.975    2.785
   475.80    4.500    5.975    2.785
   475.90    4.500    5.975    2.785
   476.00    4.500    5.975    2.785
   476.10    4.500    5.975    2.785
   476.20    4.500    5.975    2.785
   476.30    4.500    5.975    2.790
   476.40    4.500    5.975    2.790
   476.50    4.500    5.975    2.795
   476.60    4.500    5.975    2.795
   476.70    4.500    5.975    2.795
   476.80    4.500    5.975    2.795
   476.90    4.500    5.975    2.795
   477.00    4.500    5.975    2.795
   477.10    4.500    5.975    2.795
   477.20    4.500    5.975    2.795
   477.30    4.500    5.975    2.795
   477.40    4.500    5.975    2.795
   477.50    4.500    5.975    2.795
   477.60    4.500    5.975    2.790
   477.70    4.500    5.975    2.790
   477.80    4.500    5.975    2.795
   477.90    4.500    5.975    2.795
   478.00    4.500    5.975    2.795
   478.10    4.500    5.975    2.795
   478.20    4.500    5.975    2.795
   478.30    4.500    5.975    2.790
   478.40    4.500    5.975    2.790
   478.50    4.500    5.975    2.790
   478.60    4.500    5.975    2.790
   478.70    4.500    5.975    2.790
   478.80    4.500    5.975    2.790
   478.90    4.500    5.975    2.790
   479.00    4.500    5.975    2.790
   479.10    4.500    5.975    2.790
   479.20    4.500    5.975    2.790
   479.30    4.500    5.975    2.790
   479.40    4.500    5.975    2.790
   479.50    4.500    5.975    2.790
   479.60    4.500    5.975    2.790
   479.70    4.500    5.975    2.795
   479.80    4.500    5.975    2.795
   479.90    4.500    5.975    2.795
   480.00    4.500    5.975    2.795
   480.10    4.500    5.975    2.795
   480.20    4.500    5.975    2.790
