    Time   Pump 2       LT     Flow 
    81.90    4.500    4.600    2.760
    82.00    4.500    4.605    2.760
    82.10    4.500    4.605    2.755
    82.20    4.500    4.605    2.755
    82.30    4.500    4.605    2.755
    82.40    4.500    4.605    2.760
    82.50    4.500    4.605    2.760
    82.60    4.500    4.605    2.760
    82.70    4.500    4.605    2.760
    82.80    4.500    4.610    2.755
    82.90    4.500    4.610    2.755
    83.00    4.500    4.610    2.755
    83.10    4.500    4.610    2.755
    83.20    4.500    4.610    2.755
    83.30    4.500    4.610    2.755
    83.40    4.500    4.615    2.755
    83.50    4.500    4.615    2.755
    83.60    4.500    4.615    2.755
    83.70    4.500    4.615    2.755
    83.80    4.500    4.615    2.760
    83.90    4.500    4.620    2.760
    84.00    4.500    4.620    2.760
    84.10    4.500    4.620    2.760
    84.20    4.500    4.620    2.765
    84.30    4.500    4.620    2.760
    84.40    4.500    4.620    2.765
    84.50    4.500    4.620    2.765
    84.60    4.500    4.625    2.765
    84.70    4.500    4.625    2.765
    84.80    4.500    4.625    2.760
    84.90    4.500    4.625    2.760
    85.00    4.500    4.625    2.760
    85.10    4.500    4.625    2.760
    85.20    4.500    4.625    2.760
    85.30    4.500    4.630    2.760
    85.40    4.500    4.630    2.760
    85.50    4.500    4.630    2.765
    85.60    4.500    4.630    2.760
    85.70    4.500    4.630    2.760
    85.80    4.500    4.630    2.760
    85.90    4.500    4.630    2.760
    86.00    4.500    4.630    2.760
    86.10    4.500    4.630    2.760
    86.20    4.500    4.630    2.760
    86.30    4.500    4.635    2.765
    86.40    4.500    4.635    2.760
    86.50    4.500    4.635    2.760
    86.60    4.500    4.635    2.760
    86.70    4.500    4.635    2.765
    86.80    4.500    4.635    2.765
    86.90    4.500    4.635    2.765
    87.00    4.500    4.635    2.770
    87.10    4.500    4.640    2.770
    87.20    4.500    4.640    2.765
    87.30    4.500    4.640    2.770
    87.40    4.500    4.640    2.770
    87.50    4.500    4.640    2.770
    87.60    4.500    4.645    2.770
    87.70    4.500    4.645    2.770
    87.80    4.500    4.645    2.765
    87.90    4.500    4.645    2.765
    88.00    4.500    4.645    2.765
    88.10    4.500    4.645    2.765
    88.20    4.500    4.645    2.760
    88.30    4.500    4.645    2.760
    88.40    4.500    4.650    2.760
    88.50    4.500    4.650    2.765
    88.60    4.500    4.650    2.765
    88.70    4.500    4.650    2.765
    88.80    4.500    4.650    2.765
    88.90    4.500    4.650    2.760
    89.00    4.500    4.655    2.760
    89.10    4.500    4.655    2.760
    89.20    4.500    4.655    2.760
    89.30    4.500    4.655    2.760
    89.40    4.500    4.655    2.760
    89.50    4.500    4.655    2.755
    89.60    4.500    4.655    2.755
    89.70    4.500    4.655    2.755
    89.80    4.500    4.660    2.755
    89.90    4.500    4.660    2.755
    90.00    4.500    4.660    2.760
    90.10    4.500    4.660    2.755
    90.20    4.500    4.660    2.755
    90.30    4.500    4.665    2.755
    90.40    4.500    4.665    2.760
    90.50    4.500    4.665    2.760
    90.60    4.500    4.665    2.755
    90.70    4.500    4.665    2.755
    90.80    4.500    4.665    2.755
    90.90    4.500    4.670    2.755
    91.00    4.500    4.670    2.755
    91.10    4.500    4.670    2.755
    91.20    4.500    4.670    2.755
    91.30    4.500    4.670    2.755
    91.40    4.500    4.670    2.760
    91.50    4.500    4.670    2.760
    91.60    4.500    4.675    2.755
    91.70    4.500    4.675    2.755
    91.80    4.500    4.675    2.755
    91.90    4.500    4.675    2.755
    92.00    4.500    4.675    2.755
    92.10    4.500    4.675    2.755
    92.20    4.500    4.675    2.755
    92.30    4.500    4.675    2.750
    92.40    4.500    4.680    2.750
    92.50    4.500    4.680    2.750
    92.60    4.500    4.680    2.750
    92.70    4.500    4.680    2.750
    92.80    4.500    4.680    2.750
    92.90    4.500    4.680    2.750
    93.00    4.500    4.680    2.750
    93.10    4.500    4.685    2.755
    93.20    4.500    4.685    2.755
    93.30    4.500    4.685    2.755
    93.40    4.500    4.685    2.755
    93.50    4.500    4.685    2.755
    93.60    4.500    4.685    2.755
    93.70    4.500    4.685    2.755
    93.80    4.500    4.685    2.755
    93.90    4.500    4.685    2.760
    94.00    4.500    4.685    2.755
    94.10    4.500    4.685    2.760
    94.20    4.500    4.685    2.760
    94.30    4.500    4.690    2.760
    94.40    4.500    4.690    2.760
    94.50    4.500    4.690    2.760
    94.60    4.500    4.690    2.760
    94.70    4.500    4.690    2.760
    94.80    4.500    4.690    2.760
    94.90    4.500    4.690    2.760
    95.00    4.500    4.695    2.760
    95.10    4.500    4.695    2.765
    95.20    4.500    4.695    2.765
    95.30    4.500    4.695    2.765
    95.40    4.500    4.695    2.765
    95.50    4.500    4.695    2.765
    95.60    4.500    4.695    2.765
    95.70    4.500    4.695    2.765
    95.80    4.500    4.695    2.765
    95.90    4.500    4.695    2.765
    96.00    4.500    4.700    2.765
    96.10    4.500    4.700    2.765
    96.20    4.500    4.700    2.765
    96.30    4.500    4.700    2.765
    96.40    4.500    4.700    2.765
    96.50    4.500    4.700    2.765
    96.60    4.500    4.700    2.765
    96.70    4.500    4.700    2.770
    96.80    4.500    4.705    2.770
    96.90    4.500    4.705    2.770
    97.00    4.500    4.705    2.775
    97.10    4.500    4.705    2.775
    97.20    4.500    4.705    2.775
    97.30    4.500    4.705    2.775
    97.40    4.500    4.705    2.775
    97.50    4.500    4.710    2.770
    97.60    4.500    4.710    2.775
    97.70    4.500    4.710    2.775
    97.80    4.500    4.710    2.770
    97.90    4.500    4.710    2.775
    98.00    4.500    4.710    2.775
    98.10    4.500    4.710    2.775
    98.20    4.500    4.715    2.775
    98.30    4.500    4.715    2.775
    98.40    4.500    4.715    2.770
    98.50    4.500    4.715    2.770
    98.60    4.500    4.720    2.770
    98.70    4.500    4.720    2.775
    98.80    4.500    4.720    2.775
    98.90    4.500    4.720    2.775
    99.00    4.500    4.720    2.775
    99.10    4.500    4.720    2.775
    99.20    4.500    4.720    2.775
    99.30    4.500    4.725    2.775
    99.40    4.500    4.725    2.775
    99.50    4.500    4.725    2.775
    99.60    4.500    4.725    2.775
    99.70    4.500    4.725    2.775
    99.80    4.500    4.725    2.780
    99.90    4.500    4.725    2.775
   100.00    4.500    4.725    2.775
   100.10    4.500    4.725    2.775
   100.20    4.500    4.725    2.775
   100.30    4.500    4.725    2.770
   100.40    4.500    4.730    2.770
   100.50    4.500    4.730    2.770
   100.60    4.500    4.730    2.765
   100.70    4.500    4.730    2.770
   100.80    4.500    4.730    2.770
   100.90    4.500    4.735    2.770
   101.00    4.500    4.735    2.765
   101.10    4.500    4.735    2.770
   101.20    4.500    4.735    2.765
   101.30    4.500    4.735    2.765
   101.40    4.500    4.735    2.765
   101.50    4.500    4.735    2.765
   101.60    4.500    4.740    2.765
   101.70    4.500    4.740    2.765
   101.80    4.500    4.740    2.765
   101.90    4.500    4.740    2.760
   102.00    4.500    4.740    2.765
   102.10    4.500    4.740    2.765
   102.20    4.500    4.745    2.765
   102.30    4.500    4.745    2.765
   102.40    4.500    4.745    2.765
   102.50    4.500    4.745    2.765
   102.60    4.500    4.745    2.765
   102.70    4.500    4.745    2.770
   102.80    4.500    4.745    2.765
   102.90    4.500    4.750    2.765
   103.00    4.500    4.750    2.765
   103.10    4.500    4.750    2.765
   103.20    4.500    4.750    2.765
   103.30    4.500    4.750    2.765
   103.40    4.500    4.750    2.765
   103.50    4.500    4.750    2.770
   103.60    4.500    4.755    2.770
   103.70    4.500    4.755    2.775
   103.80    4.500    4.755    2.770
   103.90    4.500    4.755    2.770
   104.00    4.500    4.755    2.770
   104.10    4.500    4.755    2.770
   104.20    4.500    4.760    2.770
   104.30    4.500    4.760    2.770
   104.40    4.500    4.760    2.770
   104.50    4.500    4.760    2.770
   104.60    4.500    4.760    2.770
   104.70    4.500    4.760    2.770
   104.80    4.500    4.765    2.770
   104.90    4.500    4.765    2.770
   105.00    4.500    4.765    2.770
   105.10    4.500    4.765    2.770
   105.20    4.500    4.765    2.770
   105.30    4.500    4.765    2.770
   105.40    4.500    4.770    2.770
   105.50    4.500    4.770    2.770
   105.60    4.500    4.770    2.770
   105.70    4.500    4.770    2.770
   105.80    4.500    4.770    2.770
   105.90    4.500    4.770    2.770
   106.00    4.500    4.770    2.770
   106.10    4.500    4.770    2.770
   106.20    4.500    4.770    2.770
   106.30    4.500    4.770    2.775
   106.40    4.500    4.775    2.775
   106.50    4.500    4.775    2.775
   106.60    4.500    4.775    2.775
   106.70    4.500    4.775    2.775
   106.80    4.500    4.775    2.775
   106.90    4.500    4.775    2.770
   107.00    4.500    4.775    2.770
   107.10    4.500    4.775    2.770
   107.20    4.500    4.780    2.770
   107.30    4.500    4.780    2.770
   107.40    4.500    4.780    2.770
   107.50    4.500    4.780    2.770
   107.60    4.500    4.780    2.770
   107.70    4.500    4.780    2.770
   107.80    4.500    4.780    2.765
   107.90    4.500    4.785    2.765
   108.00    4.500    4.785    2.765
   108.10    4.500    4.785    2.765
   108.20    4.500    4.785    2.765
   108.30    4.500    4.785    2.765
   108.40    4.500    4.785    2.765
   108.50    4.500    4.785    2.765
   108.60    4.500    4.790    2.765
   108.70    4.500    4.790    2.765
   108.80    4.500    4.790    2.765
   108.90    4.500    4.790    2.765
   109.00    4.500    4.790    2.765
   109.10    4.500    4.795    2.770
   109.20    4.500    4.790    2.770
   109.30    4.500    4.795    2.775
   109.40    4.500    4.795    2.775
   109.50    4.500    4.795    2.775
   109.60    4.500    4.795    2.770
   109.70    4.500    4.795    2.770
   109.80    4.500    4.795    2.770
   109.90    4.500    4.795    2.770
   110.00    4.500    4.800    2.770
   110.10    4.500    4.800    2.770
   110.20    4.500    4.800    2.770
   110.30    4.500    4.800    2.770
   110.40    4.500    4.800    2.770
   110.50    4.500    4.805    2.775
   110.60    4.500    4.805    2.775
   110.70    4.500    4.805    2.775
   110.80    4.500    4.805    2.770
   110.90    4.500    4.805    2.770
   111.00    4.500    4.805    2.765
   111.10    4.500    4.810    2.765
   111.20    4.500    4.810    2.765
   111.30    4.500    4.810    2.765
   111.40    4.500    4.810    2.765
   111.50    4.500    4.810    2.765
   111.60    4.500    4.810    2.760
   111.70    4.500    4.810    2.760
   111.80    4.500    4.815    2.760
   111.90    4.500    4.815    2.760
   112.00    4.500    4.815    2.760
   112.10    4.500    4.815    2.760
   112.20    4.500    4.815    2.760
   112.30    4.500    4.815    2.760
   112.40    4.500    4.815    2.760
   112.50    4.500    4.815    2.760
   112.60    4.500    4.815    2.760
   112.70    4.500    4.820    2.760
   112.80    4.500    4.820    2.760
   112.90    4.500    4.820    2.760
   113.00    4.500    4.820    2.760
   113.10    4.500    4.820    2.760
   113.20    4.500    4.820    2.760
   113.30    4.500    4.825    2.755
   113.40    4.500    4.825    2.755
   113.50    4.500    4.825    2.760
   113.60    4.500    4.825    2.755
   113.70    4.500    4.825    2.755
   113.80    4.500    4.825    2.755
   113.90    4.500    4.825    2.755
   114.00    4.500    4.825    2.755
   114.10    4.500    4.830    2.755
   114.20    4.500    4.830    2.755
   114.30    4.500    4.830    2.755
   114.40    4.500    4.830    2.755
   114.50    4.500    4.830    2.755
   114.60    4.500    4.830    2.755
   114.70    4.500    4.830    2.755
   114.80    4.500    4.830    2.755
   114.90    4.500    4.830    2.755
   115.00    4.500    4.830    2.755
   115.10    4.500    4.830    2.755
   115.20    4.500    4.830    2.755
   115.30    4.500    4.835    2.760
   115.40    4.500    4.835    2.760
   115.50    4.500    4.835    2.760
   115.60    4.500    4.835    2.765
   115.70    4.500    4.835    2.765
   115.80    4.500    4.835    2.765
   115.90    4.500    4.840    2.770
   116.00    4.500    4.840    2.765
   116.10    4.500    4.840    2.765
   116.20    4.500    4.840    2.765
   116.30    4.500    4.840    2.765
   116.40    4.500    4.840    2.765
   116.50    4.500    4.840    2.765
   116.60    4.500    4.845    2.765
   116.70    4.500    4.845    2.765
   116.80    4.500    4.845    2.765
   116.90    4.500    4.845    2.765
   117.00    4.500    4.845    2.765
   117.10    4.500    4.845    2.765
   117.20    4.500    4.850    2.765
   117.30    4.500    4.850    2.765
   117.40    4.500    4.850    2.765
   117.50    4.500    4.850    2.765
   117.60    4.500    4.850    2.760
   117.70    4.500    4.855    2.765
   117.80    4.500    4.855    2.765
   117.90    4.500    4.855    2.760
   118.00    4.500    4.855    2.760
   118.10    4.500    4.855    2.760
   118.20    4.500    4.855    2.760
   118.30    4.500    4.855    2.760
